"","midptage","age","sex","location","cause","avgIR","avgCF","year"
"278",42,"40 to 44","Male","Global","Intracerebral hemorrhage",0.000190348100625304,0.0652950908874586,2017
"279",42,"40 to 44","Male","Global","Ischemic heart disease",0.000487493113347602,0.0429493567733992,2017
"280",42,"40 to 44","Male","Global","Ischemic stroke",3.07726016793877e-05,0.00667547274809154,2017
"281",47,"45 to 49","Female","Global","Hypertensive heart disease",4.39068051500462e-05,0.0381874241591242,2017
"282",47,"45 to 49","Female","Global","Intracerebral hemorrhage",0.000195384509614428,0.0514248780500326,2017
"283",47,"45 to 49","Female","Global","Ischemic heart disease",0.0003182499277646,0.0232843055983809,2017
"284",47,"45 to 49","Female","Global","Ischemic stroke",4.07738217801249e-05,0.00504161960242163,2017
"285",47,"45 to 49","Male","Global","Hypertensive heart disease",5.80690528711923e-05,0.0396175436513933,2017
"286",47,"45 to 49","Male","Global","Intracerebral hemorrhage",0.000352912757213139,0.077950258148761,2017
"287",47,"45 to 49","Male","Global","Ischemic heart disease",0.000898800568394823,0.0417601679127548,2017
"288",47,"45 to 49","Male","Global","Ischemic stroke",7.78393412566123e-05,0.0111838209249543,2017
"289",52,"50 to 54","Female","Global","Hypertensive heart disease",8.16430689036571e-05,0.0425117549403998,2017
"290",52,"50 to 54","Female","Global","Intracerebral hemorrhage",0.000342540118151242,0.0635133501120633,2017
"291",52,"50 to 54","Female","Global","Ischemic heart disease",0.000546124980490857,0.0244339408272341,2017
"292",52,"50 to 54","Female","Global","Ischemic stroke",8.25371651806721e-05,0.00684181792457329,2017
"293",52,"50 to 54","Male","Global","Hypertensive heart disease",0.000105609250587686,0.0429435742140999,2017
"294",52,"50 to 54","Male","Global","Intracerebral hemorrhage",0.000575171327877164,0.0857053824730419,2017
"295",52,"50 to 54","Male","Global","Ischemic heart disease",0.00155784394078307,0.0396172230633697,2017
"296",52,"50 to 54","Male","Global","Ischemic stroke",0.000162492010197127,0.0146205738140429,2017
"297",57,"55 to 59","Female","Global","Hypertensive heart disease",0.000135532156563857,0.0519196746174911,2017
"298",57,"55 to 59","Female","Global","Intracerebral hemorrhage",0.000545200873520065,0.0779447702117636,2017
"299",57,"55 to 59","Female","Global","Ischemic heart disease",0.000946402351211074,0.0250979616811251,2017
"300",57,"55 to 59","Female","Global","Ischemic stroke",0.000161947240463188,0.00855073763172024,2017
"301",57,"55 to 59","Male","Global","Hypertensive heart disease",0.000172337706326553,0.0512605489902194,2017
"302",57,"55 to 59","Male","Global","Intracerebral hemorrhage",0.000938631906691442,0.102441297179868,2017
"303",57,"55 to 59","Male","Global","Ischemic heart disease",0.00250513103031523,0.0363661353099302,2017
"304",57,"55 to 59","Male","Global","Ischemic stroke",0.000329363001620936,0.0180649952161206,2017
"305",62,"60 to 64","Female","Global","Hypertensive heart disease",0.000232830354295048,0.0563823197314211,2017
"306",62,"60 to 64","Female","Global","Intracerebral hemorrhage",0.000893024144541824,0.107948414765629,2017
"307",62,"60 to 64","Female","Global","Ischemic heart disease",0.00177316806933457,0.0295499629521921,2017
"308",62,"60 to 64","Female","Global","Ischemic stroke",0.000444175536385611,0.0153922992091975,2017
"309",62,"60 to 64","Male","Global","Hypertensive heart disease",0.000290505999800078,0.0550508574711919,2017
"310",62,"60 to 64","Male","Global","Intracerebral hemorrhage",0.00143123083643861,0.131205248451479,2017
"311",62,"60 to 64","Male","Global","Ischemic heart disease",0.00397680278908002,0.0353622504218608,2017
"312",62,"60 to 64","Male","Global","Ischemic stroke",0.000831826593774147,0.029583894676297,2017
"313",67,"65 to 69","Female","Global","Hypertensive heart disease",0.000419771309465598,0.0444854545542996,2017
"314",67,"65 to 69","Female","Global","Intracerebral hemorrhage",0.00150317059499523,0.17838355257612,2017
"315",67,"65 to 69","Female","Global","Ischemic heart disease",0.00309397676646978,0.0313180368435191,2017
"316",67,"65 to 69","Female","Global","Ischemic stroke",0.000852068963720515,0.0200446270063869,2017
"317",67,"65 to 69","Male","Global","Hypertensive heart disease",0.000461483830116495,0.0400316326620426,2017
"318",67,"65 to 69","Male","Global","Intracerebral hemorrhage",0.00221011052399296,0.205895033495108,2017
"319",67,"65 to 69","Male","Global","Ischemic heart disease",0.00607960115050881,0.0325283562951236,2017
"320",67,"65 to 69","Male","Global","Ischemic stroke",0.0014730257689387,0.0371228685550339,2017
"321",72,"70 to 74","Female","Global","Hypertensive heart disease",0.000782708530130684,0.049819260050054,2017
"322",72,"70 to 74","Female","Global","Intracerebral hemorrhage",0.00211020916119091,0.276536437313479,2017
"323",72,"70 to 74","Female","Global","Ischemic heart disease",0.00605215999927069,0.039916106743112,2017
"324",72,"70 to 74","Female","Global","Ischemic stroke",0.00232286900858489,0.0386200691564014,2017
"325",72,"70 to 74","Male","Global","Hypertensive heart disease",0.000809596077882111,0.0427004874877532,2017
"326",72,"70 to 74","Male","Global","Intracerebral hemorrhage",0.0030752044718692,0.332500986862183,2017
"327",72,"70 to 74","Male","Global","Ischemic heart disease",0.0105371904943207,0.038725158161292,2017
"328",72,"70 to 74","Male","Global","Ischemic stroke",0.00324858238859551,0.0606800520856469,2017
"329",77,"75 to 79","Female","Global","Hypertensive heart disease",0.00140947802867548,0.0635065713540316,2017
"330",77,"75 to 79","Female","Global","Intracerebral hemorrhage",0.00340541683505694,0.504212475499603,2017
"331",77,"75 to 79","Female","Global","Ischemic heart disease",0.01100431388855,0.0514417883842817,2017
"332",77,"75 to 79","Female","Global","Ischemic stroke",0.00454576077573218,0.0570608879589714,2017
"333",77,"75 to 79","Male","Global","Hypertensive heart disease",0.00143124754841084,0.0556974724986501,2017
"334",77,"75 to 79","Male","Global","Intracerebral hemorrhage",0.00487678856872645,0.665203650685614,2017
"335",77,"75 to 79","Male","Global","Ischemic heart disease",0.0178888968554732,0.0478811820848036,2017
"336",77,"75 to 79","Male","Global","Ischemic stroke",0.00592351552034041,0.0871837078852123,2017
"337",82,"80 to 84","Female","Global","Hypertensive heart disease",0.00275976527769176,0.089846625583041,2017
"338",82,"80 to 84","Female","Global","Intracerebral hemorrhage",0.00453653410608737,0.716817285594166,2017
"339",82,"80 to 84","Female","Global","Ischemic heart disease",0.021901709923945,0.0793767264678285,2017
"340",82,"80 to 84","Female","Global","Ischemic stroke",0.00981128111358107,0.102291904101081,2017
"341",82,"80 to 84","Male","Global","Hypertensive heart disease",0.00263484699602621,0.0802275320610056,2017
"342",82,"80 to 84","Male","Global","Intracerebral hemorrhage",0.00603748156746544,0.99,2017
"343",82,"80 to 84","Male","Global","Ischemic heart disease",0.0329014952060529,0.0680040654954197,2017
"344",82,"80 to 84","Male","Global","Ischemic stroke",0.0111095947270165,0.143240450543121,2017
"345",87,"85 to 89","Female","Global","Hypertensive heart disease",0.00491110813383689,0.104075060788064,2017
"346",87,"85 to 89","Female","Global","Intracerebral hemorrhage",0.00625079788737169,0.990930826261038,2017
"347",87,"85 to 89","Female","Global","Ischemic heart disease",0.0399799425655896,0.127645454796138,2017
"348",87,"85 to 89","Female","Global","Ischemic stroke",0.0166828779927446,0.166312020095188,2017
"349",87,"85 to 89","Male","Global","Hypertensive heart disease",0.00511669728667837,0.113394027199834,2017
"350",87,"85 to 89","Male","Global","Intracerebral hemorrhage",0.00949665778521522,0.99,2017
"351",87,"85 to 89","Male","Global","Ischemic heart disease",0.0636000189424214,0.11208160627735,2017
"352",87,"85 to 89","Male","Global","Ischemic stroke",0.0192225823912503,0.252734075670126,2017
"353",92,"90 to 94","Female","Global","Hypertensive heart disease",0.00925909094274312,0.136917307211817,2017
"354",92,"90 to 94","Female","Global","Intracerebral hemorrhage",0.00831272899074459,0.99,2017
"355",92,"90 to 94","Female","Global","Ischemic heart disease",0.0686656258341837,0.205673027141421,2017
"356",92,"90 to 94","Female","Global","Ischemic stroke",0.0259571593213711,0.247615037859172,2017
"357",92,"90 to 94","Male","Global","Hypertensive heart disease",0.00771583488462952,0.138488201333349,2017
"358",92,"90 to 94","Male","Global","Intracerebral hemorrhage",0.00935135168617671,0.99,2017
"359",92,"90 to 94","Male","Global","Ischemic heart disease",0.0983389613545831,0.170821619201332,2017
"360",92,"90 to 94","Male","Global","Ischemic stroke",0.025208842041279,0.348052845680105,2017
"361",22,"20 to 24","Female","Global","Hypertensive heart disease",1.92928799798504e-06,0.110960066651871,2016
"362",22,"20 to 24","Female","Global","Intracerebral hemorrhage",1.30626356219588e-05,0.0153903294142467,2016
"363",22,"20 to 24","Female","Global","Ischemic heart disease",2.43997083929521e-05,0.060996300356536,2016
"364",22,"20 to 24","Female","Global","Ischemic stroke",2.99150366613446e-06,0.00126022423429272,2016
"365",22,"20 to 24","Male","Global","Hypertensive heart disease",1.97784071426649e-06,0.0901996564427584,2016
"366",22,"20 to 24","Male","Global","Intracerebral hemorrhage",2.10080088945991e-05,0.0328040649877707,2016
"367",22,"20 to 24","Male","Global","Ischemic heart disease",4.22070765703724e-05,0.0997944547361519,2016
"368",22,"20 to 24","Male","Global","Ischemic stroke",3.4790959200015e-06,0.00210525630281509,2016
"369",27,"25 to 29","Female","Global","Hypertensive heart disease",3.59393460442946e-06,0.0569794058805213,2016
"370",27,"25 to 29","Female","Global","Intracerebral hemorrhage",1.80581589185243e-05,0.0158283519169401,2016
"371",27,"25 to 29","Female","Global","Ischemic heart disease",3.52195833693815e-05,0.0315670827278588,2016
"372",27,"25 to 29","Female","Global","Ischemic stroke",3.98210357781734e-06,0.00139366574390422,2016
"373",27,"25 to 29","Male","Global","Hypertensive heart disease",3.84094315556071e-06,0.0446857244343493,2016
"374",27,"25 to 29","Male","Global","Intracerebral hemorrhage",2.92810718231151e-05,0.0320231489909631,2016
"375",27,"25 to 29","Male","Global","Ischemic heart disease",7.65182967248597e-05,0.0585024341872415,2016
"376",27,"25 to 29","Male","Global","Ischemic stroke",4.94541848594945e-06,0.00242736298204509,2016
"377",32,"30 to 34","Female","Global","Hypertensive heart disease",6.80868976771949e-06,0.0512533550559411,2016
"378",32,"30 to 34","Female","Global","Intracerebral hemorrhage",2.90504724441589e-05,0.019299081320062,2016
"379",32,"30 to 34","Female","Global","Ischemic heart disease",6.1906758376387e-05,0.0260867459122771,2016
"380",32,"30 to 34","Female","Global","Ischemic stroke",6.30085031530345e-06,0.00179873162040057,2016
"381",32,"30 to 34","Male","Global","Hypertensive heart disease",8.08995502156288e-06,0.0441566571659096,2016
"382",32,"30 to 34","Male","Global","Intracerebral hemorrhage",5.24504199818479e-05,0.0403142217337867,2016
"383",32,"30 to 34","Male","Global","Ischemic heart disease",0.000152024795144062,0.0516696742320935,2016
"384",32,"30 to 34","Male","Global","Ischemic stroke",8.34483939675872e-06,0.00325070834952585,2016
"385",37,"35 to 39","Female","Global","Hypertensive heart disease",1.23784521209006e-05,0.0540523070042558,2016
"386",37,"35 to 39","Female","Global","Intracerebral hemorrhage",5.36379676430803e-05,0.0268912953655619,2016
"387",37,"35 to 39","Female","Global","Ischemic heart disease",9.79055944150348e-05,0.0220963636824499,2016
"388",37,"35 to 39","Female","Global","Ischemic stroke",1.07419722473121e-05,0.00243193701217421,2016
"389",37,"35 to 39","Male","Global","Hypertensive heart disease",1.51463067091852e-05,0.0501675094863936,2016
"390",37,"35 to 39","Male","Global","Intracerebral hemorrhage",9.7583701204897e-05,0.0504851651247688,2016
"391",37,"35 to 39","Male","Global","Ischemic heart disease",0.000271890933924474,0.04636400875778,2016
"392",37,"35 to 39","Male","Global","Ischemic stroke",1.49060758957571e-05,0.00443965964364228,2016
"393",42,"40 to 44","Female","Global","Hypertensive heart disease",2.27098694141064e-05,0.0494741452615595,2016
"394",42,"40 to 44","Female","Global","Intracerebral hemorrhage",0.000104406508625164,0.0385198220729792,2016
"395",42,"40 to 44","Female","Global","Ischemic heart disease",0.000177636124749138,0.0223474963691597,2016
"396",42,"40 to 44","Female","Global","Ischemic stroke",2.13864682999421e-05,0.00369724735760914,2016
"397",42,"40 to 44","Male","Global","Hypertensive heart disease",3.0887304832874e-05,0.0515441762839596,2016
"398",42,"40 to 44","Male","Global","Intracerebral hemorrhage",0.000196299847383725,0.0669760225674459,2016
"399",42,"40 to 44","Male","Global","Ischemic heart disease",0.00049143544459424,0.0432771588745918,2016
"400",42,"40 to 44","Male","Global","Ischemic stroke",3.15514024799794e-05,0.00680865877992246,2016
"401",47,"45 to 49","Female","Global","Hypertensive heart disease",4.48495291914435e-05,0.0393443415118077,2016
"402",47,"45 to 49","Female","Global","Intracerebral hemorrhage",0.00020477072633583,0.0530772410229865,2016
"403",47,"45 to 49","Female","Global","Ischemic heart disease",0.000328317033568303,0.024178375000558,2016
"404",47,"45 to 49","Female","Global","Ischemic stroke",4.23100718067676e-05,0.00519930072597791,2016
"405",47,"45 to 49","Male","Global","Hypertensive heart disease",5.77851339765752e-05,0.039614499137034,2016
"406",47,"45 to 49","Male","Global","Intracerebral hemorrhage",0.000352426977939093,0.0774978228210985,2016
"407",47,"45 to 49","Male","Global","Ischemic heart disease",0.000903226299876367,0.0420662873251611,2016
"408",47,"45 to 49","Male","Global","Ischemic stroke",7.75355133603664e-05,0.0110319379259362,2016
"409",52,"50 to 54","Female","Global","Hypertensive heart disease",8.23352728247859e-05,0.0430133606024564,2016
"410",52,"50 to 54","Female","Global","Intracerebral hemorrhage",0.000351663385654238,0.0645003817303587,2016
"411",52,"50 to 54","Female","Global","Ischemic heart disease",0.000552876141251406,0.0248112484125752,2016
"412",52,"50 to 54","Female","Global","Ischemic stroke",8.38369411400742e-05,0.00692098792276191,2016
"413",52,"50 to 54","Male","Global","Hypertensive heart disease",0.000105306539821546,0.0427735952261778,2016
"414",52,"50 to 54","Male","Global","Intracerebral hemorrhage",0.000581135960403161,0.0862218094030624,2016
"415",52,"50 to 54","Male","Global","Ischemic heart disease",0.00157060270261864,0.0400401203345545,2016
"416",52,"50 to 54","Male","Global","Ischemic stroke",0.000163766869657269,0.0146005273756395,2016
"417",57,"55 to 59","Female","Global","Hypertensive heart disease",0.000135358753002682,0.051958217899646,2016
"418",57,"55 to 59","Female","Global","Intracerebral hemorrhage",0.000557038878023085,0.0789265488338409,2016
"419",57,"55 to 59","Female","Global","Ischemic heart disease",0.000945339987331521,0.0251156386737231,2016
"420",57,"55 to 59","Female","Global","Ischemic stroke",0.000165060126619603,0.00872674104880807,2016
"421",57,"55 to 59","Male","Global","Hypertensive heart disease",0.000170298980347767,0.0505568482052648,2016
"422",57,"55 to 59","Male","Global","Intracerebral hemorrhage",0.000947873016742567,0.103016741191438,2016
"423",57,"55 to 59","Male","Global","Ischemic heart disease",0.00250926144107749,0.0365531051245435,2016
"424",57,"55 to 59","Male","Global","Ischemic stroke",0.000328911229946736,0.0180026949390153,2016
"425",62,"60 to 64","Female","Global","Hypertensive heart disease",0.000232053652830096,0.0568133523775519,2016
"426",62,"60 to 64","Female","Global","Intracerebral hemorrhage",0.000909773942819344,0.108937101267791,2016
"427",62,"60 to 64","Female","Global","Ischemic heart disease",0.00176647488662272,0.0296561324198572,2016
